24,1860,6.45,2.48
24,1856,45.04,0.33
24,1970,48.14,50.71
25,2016,60.01,32.81
25,2012,60.67,37.52
25,2008,61.80,35.99
25,2004,61.94,36.78
25,2000,59.80,32.50
25,1996,61.47,28.09
25,1992,47.54,29.03
25,1988,53.23,45.38
25,1984,48.43,51.22
25,1980,41.75,41.90
25,1976,56.11,40.44
25,1972,54.20,45.23
25,1968,63.01,32.89
25,1964,76.19,23.44
25,1960,60.22,39.55
25,1956,40.37,59.32
25,1952,45.46,54.22
25,1948,54.66,43.16
25,1944,52.80,46.99
25,1940,53.11,46.36
25,1936,51.22,41.76
25,1932,50.64,46.64
25,1928,50.24,49.15
25,1924,24.86,62.26
25,1920,27.84,68.55
25,1916,46.61,50.54
25,1912,35.53,31.95
25,1908,34.04,58.21
25,1904,37.24,57.92
25,1900,37.85,57.59
25,1896,26.32,69.47
25,1892,45.22,51.87
25,1888,44.04,53.42
25,1884,40.33,48.36
25,1880,39.58,58.53
25,1876,41.90,57.80
25,1872,30.69,69.20
25,1868,30.23,69.76
25,1864,27.78,72.22
25,1860,20.23,62.80
25,1856,23.08,63.61
26,2016,47.03,47.25
26,2012,54.04,44.58
26,2008,57.33,40.89
26,2004,51.23,47.81
26,2000,51.28,46.14
26,1996,51.69,38.48
26,1992,43.77,36.38
26,1988,45.67,53.57
26,1984,40.24,59.23
26,1980,42.50,48.99
26,1976,46.44,51.83
26,1972,41.81,56.20
26,1968,48.18,41.46
26,1964,66.70,33.10
26,1960,50.85,48.84
26,1956,44.15,55.63
26,1952,43.97,55.44
26,1948,47.57,49.23
26,1944,50.19,49.18
26,1940,49.52,49.85
26,1936,56.33,38.76
26,1932,52.36,44.44
26,1928,28.92,70.36
26,1924,13.13,75.37
26,1920,22.27,72.76
26,1916,44.05,52.09
26,1912,27.36,27.63
26,1908,32.44,61.93
26,1904,25.79,69.51
26,1900,38.89,58.10
26,1896,43.47,53.77
26,1892,43.26,47.79
26,1888,44.91,49.73
26,1884,47.20,48.02
26,1880,37.27,52.49
26,1876,44.49,52.41
26,1872,35.47,62.66
26,1868,43.02,56.98
26,1864,46.40,53.60
26,1860,41.99,57.23
26,1856,41.52,57.15
27,2016,46.44,44.93
27,2012,52.65,44.96
27,2008,54.06,43.82
27,2004,51.09,47.61
27,2000,47.91,45.50
27,1996,51.10,34.96
27,1992,43.48,31.85
27,1988,52.91,45.90
27,1984,49.72,49.54
27,1980,46.50,42.56
27,1976,54.90,42.02
27,1972,46.07,51.58
27,1968,54.00,41.46
27,1964,63.76,36.00
27,1960,50.58,49.16
27,1956,46.08,53.68
27,1952,44.11,55.33
27,1948,57.16,39.89
27,1944,52.41,46.86
27,1940,51.49,47.66
27,1936,61.84,31.01
27,1932,59.91,36.29
27,1928,40.83,57.77
27,1924,6.80,51.18
27,1920,19.43,70.59
27,1916,46.25,46.35
27,1912,31.84,19.25
27,1908,33.02,59.11
27,1904,18.84,73.98
27,1900,35.69,60.21
27,1896,40.89,56.62
27,1892,37.76,45.96
27,1888,39.65,54.12
27,1884,36.87,58.78
27,1880,35.36,62.28
27,1876,39.16,58.80
27,1872,38.73,61.27
27,1868,39.12,60.88
27,1864,40.94,59.06
27,1860,34.31,63.53
28,2016,40.06,57.86
28,2012,43.79,55.29
28,2008,43.00,56.17
28,2004,39.75,59.44
28,2000,40.70,57.62
28,1996,44.08,49.21
28,1992,40.77,49.68
28,1988,39.07,59.89
28,1984,37.46,61.85
28,1980,48.09,49.42
28,1976,49.56,47.68
28,1972,19.63,78.20
28,1968,23.02,13.52
28,1964,12.86,87.14
28,1960,36.34,24.67
28,1956,58.23,24.46
28,1952,60.44,39.56
28,1948,10.09,2.62
28,1944,93.56,6.44
28,1940,95.70,4.19
28,1936,97.03,2.75
28,1932,95.98,3.55
28,1928,82.10,17.90
28,1924,89.34,7.55
28,1920,83.98,14.03
28,1916,92.78,4.91
28,1912,88.90,2.42
28,1908,90.11,6.52
28,1904,91.07,5.59
28,1900,87.56,9.66
28,1896,91.04,6.92
28,1892,76.22,2.66
28,1888,73.80,25.99
28,1884,64.34,35.66
28,1880,64.71,29.76
28,1876,68.08,31.92
28,1872,36.52,63.48
28,1860,4.75,0.00
28,1856,59.44,0.00
29,2016,37.88,56.39
29,2012,44.28,53.64
29,2008,49.23,49.36
29,2004,46.10,53.30
29,2000,47.08,50.42
29,1996,47.54,41.24
29,1992,44.07,33.92
29,1988,47.85,51.83
29,1984,39.98,60.02
29,1980,44.35,51.16
29,1976,51.10,47.47
29,1972,37.71,62.29
29,1968,43.74,44.87
29,1964,64.05,35.95
29,1960,50.26,49.74
29,1956,50.11,49.89
29,1952,49.14,50.71
29,1948,58.11,41.49
29,1944,51.37,48.43
29,1940,52.27,47.50
29,1936,60.76,38.16
29,1932,63.69,35.08
29,1928,44.15,55.58
29,1924,43.79,49.58
29,1920,43.13,54.56
29,1916,50.59,46.94
29,1912,47.35,29.75
29,1908,48.41,48.50
29,1904,46.02,49.93
29,1900,51.48,45.94
29,1896,53.96,45.25
29,1892,49.56,42.03
29,1888,50.24,45.31
29,1884,53.49,46.02
29,1880,52.51,38.67
29,1876,57.64,41.36
29,1872,55.46,43.65
29,1868,43.04,56.96
29,1864,30.28,69.72
29,1860,35.52,10.28
29,1856,54.43,0.00
30,2016,35.41,55.65
30,2012,41.66,55.30
30,2008,47.11,49.49
30,2004,38.56,59.07
30,2000,33.36,58.44
30,1996,41.23,44.11
30,1992,37.63,35.12
30,1988,46.20,52.07
30,1984,38.18,60.47
30,1980,32.43,56.82
30,1976,45.40,52.84
30,1972,37.85,57.93
30,1968,41.59,50.60
30,1964,58.95,40.57
30,1960,48.60,51.10
30,1956,42.87,57.13
30,1952,40.07,59.39
30,1948,53.09,43.15
30,1944,54.28,44.93
30,1940,58.78,40.17
30,1936,69.28,27.59
30,1932,58.80,36.07
30,1928,40.48,58.37
30,1924,19.38,42.50
30,1920,32.05,61.13
30,1916,56.88,37.57
30,1912,35.00,23.19
30,1908,42.61,46.98
30,1904,33.79,54.21
30,1900,58.43,39.79
30,1896,79.93,19.71
30,1892,39.79,42.44
31,2016,33.70,58.75
31,2012,38.03,59.80
31,2008,41.60,56.53
31,2004,32.68,65.90
31,2000,33.25,62.25
31,1996,34.95,53.65
31,1992,29.40,46.58
31,1988,39.20,60.15
31,1984,28.81,70.55
31,1980,26.04,65.53
31,1976,38.46,59.19
31,1972,29.50,70.50
31,1968,31.81,59.82
31,1964,52.61,47.39
31,1960,37.93,62.07
31,1956,34.49,65.51
31,1952,30.85,69.15
31,1948,45.85,54.15
31,1944,41.42,58.58
31,1940,42.81,57.19
31,1936,57.14,40.74
31,1932,62.98,35.29
31,1928,36.18,63.19
31,1924,29.58,47.09
31,1920,31.25,64.66
31,1916,55.28,40.99
31,1912,43.69,21.74
