,State,raceYear,AreaNumber,RepVotes,RepStatus,DemVotes,DemStatus,Dem Vote %,Winner,imputedRep,imputedDem,centeredRep,centeredDem
223,Arizona,1992,3,158906.0,Incumbent,88830.0,Challenger,0.358567184,R,158906.0,88830.0,141971.775971,100860.522808
224,Arizona,1992,4,156330.0,Incumbent,70572.0,Challenger,0.311024143,R,156330.0,70572.0,139670.293995,80129.7851583
225,Arizona,1992,5,172867.0,Incumbent,77256.0,Challenger,0.308872035,R,172867.0,77256.0,154444.986324,87719.0200389
226,Arizona,1992,6,97074.0,Challenger,124251.0,Challenger,0.561396137,D,97074.0,124251.0,86729.061084,141078.698856
227,Arizona,1994,1,101350.0,Challenger,70627.0,Challenger,0.410677009,R,101350.0,70627.0,82475.157468,91587.1714213
228,Arizona,1994,2,32797.0,Challenger,62589.0,Incumbent,0.656165475,D,32797.0,62589.0,26689.0748839,81163.7117828
229,Arizona,1994,3,145396.0,Incumbent,61939.0,Challenger,0.298738756,R,145396.0,61939.0,118318.28313,80320.8094732
230,Arizona,1994,4,116714.0,Challenger,69760.0,Challenger,0.374100411,R,116714.0,69760.0,94977.8542548,90462.8694175
231,Arizona,1994,5,149514.0,Incumbent,63436.0,Challenger,0.297891524,R,149514.0,63436.0,121669.370436,82262.078331
232,Arizona,1994,6,107060.0,Challenger,81321.0,Incumbent,0.431683662,R,107060.0,81321.0,87121.7598276,105454.859574
233,Arizona,1996,1,135634.0,Incumbent,89738.0,Challenger,0.398177236,R,135634.0,89738.0,111961.466736,113799.06526
234,Arizona,1996,2,38786.0,Challenger,81982.0,Incumbent,0.678838765,D,38786.0,81982.0,32016.5846973,103963.482228
235,Arizona,1996,3,175231.0,Incumbent,88214.0,Challenger,0.334847881,R,175231.0,88214.0,144647.505623,111866.441673
236,Arizona,1996,4,150486.0,Incumbent,74857.0,Challenger,0.33219137,R,150486.0,74857.0,124221.310905,94928.0865204
237,Arizona,1996,5,179349.0,Incumbent,67597.0,Challenger,0.273731909,R,179349.0,67597.0,148046.781026,85721.4938419
238,Arizona,1996,6,121431.0,Incumbent,118957.0,Challenger,0.494854152,R,121431.0,118957.0,100237.351013,150852.430477
239,Arizona,1998,1,98840.0,Incumbent,54108.0,Challenger,0.353767293,R,98840.0,54108.0,84468.7252354,65201.1414729
240,Arizona,1998,2,23628.0,Challenger,57178.0,Incumbent,0.707595971,D,23628.0,57178.0,20192.5034385,68900.5482949
241,Arizona,1998,3,137618.0,Incumbent,66979.0,Challenger,0.327370392,R,137618.0,66979.0,117608.42806,80710.9346994
242,Arizona,1998,4,102722.0,Incumbent,49538.0,Challenger,0.325351373,R,102722.0,49538.0,87786.2848404,59694.2068878
243,Arizona,1998,5,103952.0,Incumbent,91030.0,Challenger,0.466863608,R,103952.0,91030.0,88837.4436025,109692.834854
244,Arizona,1998,6,106891.0,Incumbent,88001.0,Challenger,0.451537262,R,106891.0,88001.0,91349.1148233,106042.833791
245,Arizona,2000,1,123289.0,Challenger,97455.0,Challenger,0.441484253,R,123289.0,97455.0,101878.171669,123385.920401
246,Arizona,2000,2,32990.0,Challenger,84034.0,Incumbent,0.718092015,D,32990.0,84034.0,27260.8333538,106393.847776
247,Arizona,2000,3,198367.0,Incumbent,94676.0,Challenger,0.323078866,R,198367.0,94676.0,163917.845708,119867.481401
248,Arizona,2000,4,140396.0,Incumbent,71803.0,Challenger,0.33837577,R,140396.0,71803.0,116014.306139,90908.4114985
249,Arizona,2000,5,172986.0,Incumbent,101564.0,Challenger,0.369928975,R,172986.0,101564.0,142944.604988,128588.247085
250,Arizona,2000,6,186687.0,Incumbent,108317.0,Challenger,0.367171293,R,186687.0,108317.0,154266.238143,137138.091838
251,Arizona,2002,1,85967.0,Challenger,79730.0,Challenger,0.481179502,R,85967.0,79730.0,72743.5235401,97443.4903259
252,Arizona,2002,2,100359.0,Challenger,61217.0,Challenger,0.378874338,R,100359.0,61217.0,84921.7406558,74817.4858557
253,Arizona,2002,3,104847.0,Incumbent,47173.0,Challenger,0.310307854,R,104847.0,47173.0,88719.3947981,57653.3521779
254,Arizona,2002,4,18381.0,Challenger,44517.0,Incumbent,0.707764953,D,18381.0,44517.0,15553.6276268,54407.2727811
255,Arizona,2002,5,103870.0,Incumbent,61559.0,Challenger,0.372117343,R,103870.0,61559.0,87892.6773077,75235.4674648
256,Arizona,2002,6,103094.0,Incumbent,49355.0,Challenger,0.323747614,R,103094.0,49355.0,87236.0419212,60320.1237305
257,Arizona,2002,7,38474.0,Challenger,61256.0,Challenger,0.61421839,D,38474.0,61256.0,32555.9147659,74865.1504252
258,Arizona,2002,8,126930.0,Incumbent,67328.0,Challenger,0.346590617,R,126930.0,67328.0,107405.579384,82286.1572389
259,Arizona,2004,1,148315.0,Incumbent,91776.0,Challenger,0.382255062,R,148315.0,91776.0,129108.54816,107814.7416
260,Arizona,2004,2,165260.0,Incumbent,107406.0,Challenger,0.393910499,R,165260.0,107406.0,143859.20958,126176.234922
261,Arizona,2004,3,181012.0,Incumbent,0.0,0,0.0,R,118713.75,80282.0,103340.592044,94312.0541873
262,Arizona,2004,4,28238.0,Challenger,77150.0,Incumbent,0.732056781,D,28238.0,77150.0,24581.2438589,90632.7069648
263,Arizona,2004,5,159455.0,Incumbent,102363.0,Challenger,0.390970063,R,159455.0,102363.0,138805.943747,120251.92201
264,Arizona,2004,6,202882.0,Incumbent,0.0,0,0.0,R,159108.333333,79142.3333333,138504.169617,92973.2197733
265,Arizona,2004,7,59066.0,Challenger,108868.0,Incumbent,0.64827849,D,59066.0,108868.0,51417.0886666,127893.73353
266,Arizona,2004,8,183363.0,Incumbent,109963.0,Challenger,0.374883236,R,183363.0,109963.0,159617.91266,129180.095346
267,Arizona,2006,1,105646.0,Incumbent,88691.0,Challenger,0.456377324,R,105646.0,88691.0,100775.294274,93195.34925
268,Arizona,2006,2,135150.0,Incumbent,89671.0,Challenger,0.398855089,R,135150.0,89671.0,128919.041149,94225.1205037
269,Arizona,2006,3,112519.0,Incumbent,72586.0,Challenger,0.392134194,R,112519.0,72586.0,107331.421317,76272.424718
270,Arizona,2006,4,18627.0,Challenger,56464.0,Incumbent,0.751940978,D,18627.0,56464.0,17768.2203439,59331.636807
271,Arizona,2006,5,93815.0,Incumbent,101838.0,Challenger,0.520503136,D,93815.0,101838.0,89489.7509831,107010.045855
272,Arizona,2006,6,152201.0,Incumbent,0.0,0,0.0,R,159108.333333,79142.3333333,151772.798906,83161.7345104
273,Arizona,2006,7,46498.0,Challenger,80354.0,Incumbent,0.633446851,D,46498.0,80354.0,44354.2550894,84434.9380843
274,Arizona,2006,8,106790.0,Challenger,137655.0,Challenger,0.563132811,D,106790.0,137655.0,101866.551271,144646.083605
275,Arizona,2008,1,109924.0,Challenger,155791.0,Challenger,0.586308639,D,109924.0,155791.0,111726.324661,153317.739172
276,Arizona,2008,2,200914.0,Incumbent,125611.0,Challenger,0.384690299,R,200914.0,125611.0,204208.205605,123616.861918
277,Arizona,2008,3,148800.0,Incumbent,115759.0,Challenger,0.437554572,R,148800.0,115759.0,151239.739361,113921.267395
278,Arizona,2008,4,26435.0,Challenger,89721.0,Incumbent,0.772418127,D,26435.0,89721.0,26868.4308469,88296.6337992
279,Arizona,2008,5,122165.0,Challenger,149033.0,Incumbent,0.549535764,D,122165.0,149033.0,124168.029295,146667.025836
280,Arizona,2008,6,208582.0,Incumbent,115457.0,Challenger,0.356305877,R,208582.0,115457.0,212001.930884,113624.061798
281,Arizona,2008,7,64425.0,Challenger,124304.0,Incumbent,0.658637517,D,64425.0,124304.0,65481.3186046,122330.611203
282,Arizona,2008,8,140553.0,Challenger,179629.0,Incumbent,0.561021544,D,140553.0,179629.0,142857.520742,176777.298879
283,Arizona,2010,1,112816.0,Challenger,99233.0,Incumbent,0.467972025,R,112816.0,99233.0,100997.51205,112383.895366
284,Arizona,2010,2,173173.0,Incumbent,82891.0,Challenger,0.323712041,R,173173.0,82891.0,155031.574903,93876.1648924
285,Arizona,2010,3,108689.0,Challenger,85610.0,Challenger,0.440609576,R,108689.0,85610.0,97302.8523187,96955.5015193
286,Arizona,2010,4,25300.0,Challenger,61524.0,Incumbent,0.708605915,D,25300.0,61524.0,22649.5980611,69677.4941651
287,Arizona,2010,5,110374.0,Challenger,91749.0,Incumbent,0.453926569,R,110374.0,91749.0,98811.3334544,103908.075095
288,Arizona,2010,6,165649.0,Incumbent,72615.0,Challenger,0.304766981,R,165649.0,72615.0,148295.781392,82238.3336389
289,Arizona,2010,7,70385.0,Challenger,79935.0,Incumbent,0.531765567,D,70385.0,79935.0,63011.5399024,90528.4197401
290,Arizona,2010,8,134124.0,Challenger,138280.0,Incumbent,0.507628376,D,134124.0,138280.0,120073.307919,156605.615583
291,Arizona,2012,1,113594.0,Challenger,122774.0,Challenger,0.519418872,D,113594.0,122774.0,103457.452411,136109.752542
292,Arizona,2012,2,144884.0,Challenger,147338.0,Incumbent,0.504198863,D,144884.0,147338.0,131955.292842,163341.902358
293,Arizona,2012,3,62663.0,Challenger,98468.0,Incumbent,0.61110525,D,62663.0,98468.0,57071.2743668,109163.626772
294,Arizona,2012,4,162907.0,Incumbent,69154.0,Challenger,0.297999233,R,162907.0,69154.0,148370.0125,76665.5303835
295,Arizona,2012,5,183470.0,Challenger,89589.0,Challenger,0.328093928,R,183470.0,89589.0,167098.075548,99320.1868515
296,Arizona,2012,6,179706.0,Incumbent,97666.0,Challenger,0.352111965,R,179706.0,97666.0,163669.955657,108274.513267
297,Arizona,2012,7,0.0,0,104489.0,Incumbent,1.0,D,39286.0,119465.0,35780.3182863,132441.327866
298,Arizona,2012,8,172809.0,Incumbent,95635.0,Challenger,0.356256798,R,172809.0,95635.0,157388.408663,106022.905374
299,Arizona,2012,9,111630.0,Challenger,121881.0,Challenger,0.521949715,D,111630.0,121881.0,101668.709726,135119.754586
300,Arizona,2014,1,87723.0,Challenger,97391.0,Incumbent,0.526113638,D,87723.0,97391.0,79845.1978967,108051.758475
301,Arizona,2014,2,109704.0,Challenger,109543.0,Incumbent,0.499632834,R,109704.0,109543.0,99852.2347624,121533.958771
302,Arizona,2014,3,46185.0,Challenger,58192.0,Incumbent,0.557517461,D,46185.0,58192.0,42037.4413194,64561.8992431
303,Arizona,2014,4,122560.0,Incumbent,45179.0,Challenger,0.26934106,R,122560.0,45179.0,111553.725411,50124.4508851
304,Arizona,2014,5,124867.0,Incumbent,54596.0,Challenger,0.304218697,R,124867.0,54596.0,113653.549534,60572.2685434
305,Arizona,2014,6,129578.0,Incumbent,70198.0,Challenger,0.35138355,R,129578.0,70198.0,117941.486874,77882.1178696
306,Arizona,2014,7,0.0,0,54235.0,Challenger,1.0,D,39286.0,119465.0,35757.9932808,132542.05549
307,Arizona,2014,8,128710.0,Incumbent,0.0,0,0.0,R,172809.0,95635.0,157290.206711,106103.540592
308,Arizona,2014,9,67841.0,Challenger,88609.0,Incumbent,0.566372643,D,67841.0,88609.0,61748.6642102,98308.4501312
309,Arkansas,1972,1,0.0,0,1.0,Incumbent,1.0,D,31693.0,110232.0,30819.0718993,113449.043907
310,Arkansas,1972,2,0.0,0,1.0,Incumbent,1.0,D,75822.5,82373.5,73731.7098124,84777.5130476
311,Arkansas,1972,3,144571.0,Incumbent,42481.0,Challenger,0.22710797,R,144571.0,42481.0,140584.483752,43720.7783058
312,Arkansas,1972,4,0.0,0,1.0,Challenger,1.0,D,80528.8,79185.2,78308.2345364,81496.1647396
313,Arkansas,1974,1,10821.0,Challenger,104247.0,Incumbent,0.905959954,D,10821.0,104247.0,13336.3205172,87705.2036405
314,Arkansas,1974,2,56038.0,Challenger,80296.0,Incumbent,0.588965335,D,56038.0,80296.0,69063.9246966,67554.7213015
315,Arkansas,1974,3,89324.0,Incumbent,83030.0,Challenger,0.481741068,R,89324.0,83030.0,110087.191006,69854.8932657
316,Arkansas,1974,4,0.0,0,1.0,Challenger,1.0,D,80528.8,79185.2,99247.5637801,66620.1817924
317,Arkansas,1976,1,52565.0,Challenger,116217.0,Incumbent,0.688562761,D,52565.0,116217.0,63627.7941966,99003.5226288
318,Arkansas,1976,2,22819.0,Challenger,144780.0,Challenger,0.863847636,D,22819.0,144780.0,27621.4712408,123335.914765
319,Arkansas,1976,3,1.0,Incumbent,0.0,0,0.0,R,121327.0,53753.0,146861.398012,45791.3760626
320,Arkansas,1976,4,0.0,0,1.0,Challenger,1.0,D,80528.8,79185.2,97476.8365509,67456.6865439
321,Arkansas,1978,1,0.0,0,1.0,Incumbent,1.0,D,31693.0,110232.0,30647.8277678,114123.928728
322,Arkansas,1978,2,65285.0,Challenger,62140.0,Challenger,0.487659407,R,65285.0,62140.0,63132.0302848,64333.9586614
323,Arkansas,1978,3,130086.0,Incumbent,35748.0,Challenger,0.215564963,R,130086.0,35748.0,125796.021929,37010.1440976
324,Arkansas,1978,4,0.0,0,0.0,Challenger,1.0,D,80528.8,79185.2,77873.1200184,81980.9685129
325,Arkansas,1980,1,0.0,0,1.0,Incumbent,1.0,D,31693.0,110232.0,27365.1955975,130940.183963
326,Arkansas,1980,2,159148.0,Incumbent,42278.0,Challenger,0.20989346,R,159148.0,42278.0,137415.711638,50220.34525
327,Arkansas,1980,3,1.0,Incumbent,0.0,0,0.0,R,121327.0,53753.0,104759.318659,63851.0387962
328,Arkansas,1980,4,0.0,0,1.0,Challenger,1.0,D,80528.8,79185.2,69532.2741056,94060.9319905
329,Arkansas,1982,1,67427.0,Challenger,124208.0,Incumbent,0.648148825,D,67427.0,124208.0,70753.3206356,118630.818113
330,Arkansas,1982,2,96775.0,Incumbent,82913.0,Challenger,0.461427586,R,96775.0,82913.0,101549.121339,79190.0442981
331,Arkansas,1982,3,133909.0,Incumbent,69089.0,Challenger,0.340343255,R,133909.0,69089.0,140515.022365,65986.7689085
332,Arkansas,1982,4,63661.0,Challenger,121256.0,Challenger,0.655732031,D,63661.0,121256.0,66801.5356606,115811.368681
333,Arkansas,1984,1,0.0,0,121047.0,Incumbent,1.0,D,60811.6666667,110338.666667,64866.1132481,103847.682975
334,Arkansas,1984,2,90841.0,Challenger,103165.0,Challenger,0.531761904,D,90841.0,103165.0,96897.5677952,97096.0275104
335,Arkansas,1984,3,1.0,Incumbent,0.0,0,0.0,R,142633.75,53729.25,152143.453512,50568.4751235
336,Arkansas,1984,4,0.0,0,117123.0,Incumbent,1.0,D,46607.25,119117.0,49714.657111,112109.606058
337,Arkansas,1986,1,58937.0,Challenger,105782.0,Incumbent,0.642196711,D,58937.0,105782.0,71939.7116023,89589.2333373
338,Arkansas,1986,2,41247.0,Challenger,128822.0,Incumbent,0.757469027,D,41247.0,128822.0,50346.934599,109102.344605
339,Arkansas,1986,3,145127.0,Incumbent,36729.0,Challenger,0.201967491,R,145127.0,36729.0,177144.994243,31106.6433916
340,Arkansas,1986,4,22980.0,Challenger,115339.0,Incumbent,0.833862304,D,22980.0,115339.0,28049.8595555,97683.2786664
341,Arkansas,1988,1,0.0,0,1.0,Incumbent,1.0,D,60811.6666667,110338.666667,75350.4699473,92492.3529597
342,Arkansas,1988,2,33475.0,Challenger,168889.0,Incumbent,0.834580261,D,33475.0,168889.0,41478.1754842,141572.682278
343,Arkansas,1988,3,161623.0,Incumbent,54767.0,Challenger,0.253093951,R,161623.0,54767.0,200263.693989,45908.9170422
344,Arkansas,1988,4,57658.0,Challenger,129508.0,Incumbent,0.691941913,D,57658.0,129508.0,71442.8272462,108561.214386
345,Arkansas,1990,1,56071.0,Challenger,101026.0,Incumbent,0.64308039,D,56071.0,101026.0,63018.071768,90994.792502
346,Arkansas,1990,2,67800.0,Challenger,103471.0,Challenger,0.604136135,D,67800.0,103471.0,76200.2686927,93197.0203213
347,Arkansas,1990,3,129876.0,Incumbent,54332.0,Challenger,0.294949188,R,129876.0,54332.0,145967.34656,48937.1950411
348,Arkansas,1990,4,42130.0,Challenger,110365.0,Incumbent,0.723728647,D,42130.0,110365.0,47349.8129797,99406.4921356
349,Arkansas,1992,1,64618.0,Challenger,149558.0,Challenger,0.69829486,D,64618.0,149558.0,79853.381824,125595.408129
350,Arkansas,1992,2,53978.0,Challenger,154946.0,Incumbent,0.741638108,D,53978.0,154946.0,66704.7238246,130120.12803
351,Arkansas,1992,3,125295.0,Challenger,117775.0,Challenger,0.484531205,R,125295.0,117775.0,154836.569929,98904.7673302
352,Arkansas,1992,4,113009.0,Challenger,102918.0,Challenger,0.476633307,R,113009.0,102918.0,139653.824423,86428.196511
353,Arkansas,1994,1,83147.0,Challenger,95290.0,Incumbent,0.534026015,D,83147.0,95290.0,79047.9482688,100501.532891
354,Arkansas,1994,2,72473.0,Challenger,97580.0,Incumbent,0.573821103,D,72473.0,97580.0,68900.1642258,102916.775942
355,Arkansas,1994,3,129800.0,Incumbent,61883.0,Challenger,0.322840314,R,129800.0,61883.0,123401.008879,65267.4610128
356,Arkansas,1994,4,87469.0,Incumbent,81370.0,Challenger,0.481938415,R,87469.0,81370.0,83156.8786261,85820.2301538
357,Arkansas,1996,1,88436.0,Challenger,105280.0,Challenger,0.543476016,D,88436.0,105280.0,82567.1640035,113335.860796
358,Arkansas,1996,2,104548.0,Challenger,114841.0,Challenger,0.523458332,D,104548.0,114841.0,97609.9310488,123628.453549
359,Arkansas,1996,3,137093.0,Challenger,102994.0,Challenger,0.428986159,R,137093.0,102994.0,127995.16277,110874.939655
360,Arkansas,1996,4,125956.0,Incumbent,72391.0,Challenger,0.364971489,R,125956.0,72391.0,117597.242178,77930.2460001
361,Arkansas,1998,1,0.0,0,1.0,Incumbent,1.0,D,78909.5,117598.5,79501.4447034,116729.366983
362,Arkansas,1998,2,72737.0,Challenger,100334.0,Incumbent,0.579727395,D,72737.0,100334.0,73282.6412966,99592.4633974
363,Arkansas,1998,3,154780.0,Incumbent,0.0,0,0.0,R,130729.333333,94217.3333333,131710.007859,93521.0030637
364,Arkansas,1998,4,92346.0,Incumbent,68194.0,Challenger,0.424778871,R,92346.0,68194.0,93038.7394747,67689.9998896
365,Arkansas,2000,1,79437.0,Challenger,120266.0,Incumbent,0.602224303,D,79437.0,120266.0,83498.4841414,114687.44097
366,Arkansas,2000,2,93692.0,Challenger,126957.0,Incumbent,0.575379902,D,93692.0,126957.0,98482.3190223,121068.077788
367,Arkansas,2000,3,1.0,Incumbent,0.0,0,0.0,R,130729.333333,94217.3333333,137413.310751,89847.0461726
368,Arkansas,2000,4,104017.0,Incumbent,108143.0,Challenger,0.509723793,D,104017.0,108143.0,109335.219418,103126.768403
369,Arkansas,2002,1,64357.0,Challenger,129701.0,Incumbent,0.668362036,D,64357.0,129701.0,68985.76248,121545.61052
370,Arkansas,2002,2,0.0,0,142752.0,Incumbent,1.0,D,106392.666667,122130.666667,114044.769524,114451.287525
371,Arkansas,2002,3,141478.0,Incumbent,0.0,0,0.0,R,144749.666667,78528.3333333,155160.528361,73590.5985161
372,Arkansas,2002,4,77904.0,Challenger,119633.0,Incumbent,0.60562325,D,77904.0,119633.0,83507.1063014,112110.670106
373,Arkansas,2004,1,81556.0,Challenger,162388.0,Incumbent,0.665677369,D,81556.0,162388.0,93251.139803,144291.595159
374,Arkansas,2004,2,115655.0,Challenger,160834.0,Incumbent,0.581701261,D,115655.0,160834.0,132239.940335,142910.771829
375,Arkansas,2004,3,160629.0,Incumbent,103158.0,Challenger,0.391065519,R,160629.0,103158.0,183663.21712,91662.1448222
376,Arkansas,2004,4,0.0,0,0.0,Incumbent,1.0,D,64263.3333333,116782.666667,73478.7027426,103768.48819
377,Arkansas,2006,1,56611.0,Challenger,127577.0,Incumbent,0.692645558,D,56611.0,127577.0,70477.9627483,106602.347451
378,Arkansas,2006,2,81432.0,Challenger,124871.0,Incumbent,0.605279613,D,81432.0,124871.0,101378.909797,104341.234929
379,Arkansas,2006,3,125039.0,Incumbent,75885.0,Challenger,0.377680118,R,125039.0,75885.0,155667.520165,63408.9149011
380,Arkansas,2006,4,43360.0,Challenger,128236.0,Incumbent,0.747313457,D,43360.0,128236.0,53981.1072895,107153.002718
381,Arkansas,2008,1,0.0,0,1.0,Incumbent,1.0,D,73937.0,124483.25,78929.7405228,117077.456476
382,Arkansas,2008,2,0.0,0,212303.0,Incumbent,1.0,D,106392.666667,122130.666667,113577.039554,114864.833711
383,Arkansas,2008,3,215196.0,Incumbent,0.0,0,0.0,R,144749.666667,78528.3333333,154524.170994,73856.5030069
384,Arkansas,2008,4,0.0,0,203178.0,Incumbent,1.0,D,64263.3333333,116782.666667,68602.8405958,109834.998474
385,Arkansas,2010,1,93224.0,Challenger,78267.0,Challenger,0.456391298,R,93224.0,78267.0,80651.2784471,92721.3192845
386,Arkansas,2010,2,122091.0,Challenger,80687.0,Challenger,0.397908057,R,122091.0,80687.0,105625.10981,95588.2439484
387,Arkansas,2010,3,148581.0,Challenger,56542.0,Challenger,0.275649245,R,148581.0,56542.0,128542.51698,66984.1546883
388,Arkansas,2010,4,71526.0,Challenger,102479.0,Incumbent,0.588942846,D,71526.0,102479.0,61879.5947632,121404.782079
389,Arkansas,2012,1,138800.0,Incumbent,96601.0,Challenger,0.41036784,R,138800.0,96601.0,114853.105747,122048.039248
390,Arkansas,2012,2,158175.0,Incumbent,113156.0,Challenger,0.417040441,R,158175.0,113156.0,130885.37465,142964.026554
391,Arkansas,2012,3,186467.0,Incumbent,0.0,0,0.0,R,151586.666667,89971.6666667,125433.713663,113672.379215
392,Arkansas,2012,4,154149.0,Challenger,95013.0,Challenger,0.381330219,R,154149.0,95013.0,127553.972606,120041.72165
393,Arkansas,2014,1,124139.0,Incumbent,63555.0,Challenger,0.338609652,R,124139.0,63555.0,104060.687301,78749.5830259
394,Arkansas,2014,2,123073.0,Challenger,103477.0,Challenger,0.456751269,R,123073.0,103477.0,103167.102749,128216.042841
395,Arkansas,2014,3,151630.0,Incumbent,0.0,0,0.0,R,151586.666667,89971.6666667,127068.952698,111481.885519
396,Arkansas,2014,4,110789.0,Challenger,87742.0,Challenger,0.441956168,R,110789.0,87742.0,92869.9239189,108719.155281
397,California,1972,1,141226.0,Incumbent,77610.0,Challenger,0.354649144,R,141226.0,77610.0,147799.21043,74305.3497351
398,California,1972,2,62727.0,Challenger,149590.0,Incumbent,0.704559691,D,62727.0,149590.0,65646.5599299,143220.426065
399,California,1972,3,65298.0,Challenger,151706.0,Incumbent,0.699093104,D,65298.0,151706.0,68337.2243261,145246.326336
400,California,1972,4,55540.0,Challenger,115038.0,Incumbent,0.674401154,D,55540.0,115038.0,58125.0488387,110139.657555
401,California,1972,5,27474.0,Challenger,124164.0,Incumbent,0.818818502,D,27474.0,124164.0,28752.7474216,118877.070539
402,California,1972,6,119704.0,Incumbent,110144.0,Challenger,0.479203648,R,119704.0,110144.0,125275.492369,105454.045113
403,California,1972,7,86587.0,Challenger,126913.0,Incumbent,0.594440281,D,86587.0,126913.0,90617.0976557,121509.017536
404,California,1972,8,90970.0,Challenger,102153.0,Challenger,0.528953051,D,90970.0,102153.0,95204.0996193,97803.3035883
405,California,1972,9,43140.0,Challenger,123994.0,Incumbent,0.741883758,D,43140.0,123994.0,45147.9043374,118714.309175
