,State,cycle,meanPopVote,expSA,expGA,expMM,expEG,expTA,expWA,stdSA,stdGA,stdMM,stdEG,stdTA,stdWA,prOp_SA_GA,prOp_SA_MM,prOp_SA_EG,prOp_SA_TA,prOp_SA_WA,prOp_GA_MM,prOp_GA_EG,prOp_GA_TA,prOp_GA_WA,prOp_MM_EG,prOp_MM_TA,prOp_MM_WA,prOp_EG_TA,prOp_EG_WA,prOp_TA_WA,corr_SA_GA,corr_SA_MM,corr_SA_EG,corr_SA_TA,corr_SA_WA,corr_GA_MM,corr_GA_EG,corr_GA_TA,corr_GA_WA,corr_MM_EG,corr_MM_TA,corr_MM_WA,corr_EG_TA,corr_EG_WA,corr_TA_WA,MI_SA_GA,MI_SA_MM,MI_SA_EG,MI_SA_TA,MI_SA_WA,MI_GA_MM,MI_GA_EG,MI_GA_TA,MI_GA_WA,MI_MM_EG,MI_MM_TA,MI_MM_WA,MI_EG_TA,MI_EG_WA,MI_TA_WA,ndist
27,PA,1970,0.5247603296548992,-0.64870000000000005,-0.64900000000000002,-0.015764131926828785,-0.017234054895010679,0.043762377916849927,-0.032140781712577754,1.4296652420306044,1.6222398608765047,0.038068220027489323,0.064345537378366874,0.018729680005406799,0.07870620247354139,0.0822,0.0822,0.0965,0.6154,0.0511,0.0,0.1984,0.6589,0.1023,0.1984,0.6589,0.1023,0.6049,0.1837,0.6862,0.85738235378582983,0.8115057218138636,0.88430286507435918,-0.44706202532946065,0.79944245092811406,0.8079576494944114,0.75759564184653616,-0.40436375241031713,0.78188794835232123,0.68702199465199632,-0.42248543725463644,0.84578902815375034,-0.37063978705717948,0.68398267114163969,-0.43244970013785167,0.70576686924610033,0.84431355814674847,1.1124196177521437,0.42758227984941621,1.0961653529766837,1.1495226392655453,0.636332695784118,0.29454235163157771,1.0130511888139127,0.54516737839599816,0.36415185416158796,1.3709266655517467,0.21618607350132882,0.68439146554523445,0.47386110609912002,25.0
28,SC,1970,0.5710256521394588,-0.050349999999999999,0.0054999999999999997,-0.0044965848033802014,-0.080106564798734986,0.061553762044952852,-0.0090559139591497272,0.62143261529270821,0.87632559283320344,0.039683249232521728,0.12490777718908598,0.031674693189295611,0.06364860432118119,0.0607,0.1148,0.1384,0.3794,0.0404,0.0,0.1811,0.3001,0.09,0.333,0.5342,0.1961,0.7726,0.3215,0.5583,0.5292283444925342,0.70248633290099272,0.70703546267284967,-0.12446858138046858,0.77053350050316916,0.80533649212413372,0.32364549426784506,0.0086550709807264401,0.55723953566814322,0.42613166076188935,-0.14043446041993715,0.77258482144326224,0.023787683159998785,0.47763120247098251,-0.19251505570239011,0.16810177552289907,0.54249387595066334,0.52457827246869426,0.27356654724159701,0.80902861426146333,0.91403143866891323,0.15453544860516649,0.1725602202489552,0.3149939074833823,0.29548301997951276,0.49592338168391809,0.85240065458991066,0.046163211445233748,0.24751996184692868,0.52620978751072744,6.0
29,TN,1970,0.5270490445748661,-0.32940000000000003,-0.38840000000000002,-0.028385650459084599,-0.024575873151395665,0.061183919852737412,-0.061661652727434693,0.60731583484404994,0.70099542042580121,0.046330030302378485,0.086279107373983172,0.023999253153539426,0.11568996039939169,0.0096,0.0171,0.0543,0.5342,0.0181,0.0,0.0737,0.4751,0.0099,0.2322,0.7355,0.0466,0.6207,0.2398,0.7147,0.7869964350723162,0.82426880874145703,0.8269286259509584,-0.34271154639504681,0.73869134261654001,0.78918289585145263,0.65296857156881694,-0.32333853918700561,0.6870859674787928,0.6392032303145635,-0.39639261877288606,0.89523869930493838,-0.24432447191445078,0.53675674505814086,-0.41670935323178548,0.48474189676599061,0.87735532168310515,0.85310322913908765,0.24762270228163866,0.97456313607553868,0.76930939693650258,0.40156042165886552,0.1922064484517681,0.77957175619780505,0.43756149486519519,0.45520422877956035,2.2657268041142502,0.10037651164757705,0.45023402097609533,0.40358135051961747,8.0
30,TX,1970,0.606396654828804,-2.0550999999999999,-3.7888999999999999,-0.056171765366034972,-0.11723145171259841,0.089695012587634626,-0.075826479346060641,1.3483678279979681,1.5600577450904829,0.021824147720461165,0.057891088278050139,0.025400087232803507,0.040430162045300776,0.0274,0.0297,0.024,0.9202,0.024,0.0,0.024,0.9833,0.0138,0.0265,0.9952,0.0164,0.9775,0.0307,0.9874,0.31256831930882756,0.42061235204629782,0.75731790780641772,-0.56495992904437609,0.49694633404739624,0.55785483638237043,0.26140520517341886,-0.68540212605459183,0.35564329774403686,0.14706080743624098,-0.73105024666057272,0.429786803823065,-0.38877061984585654,0.33193527175849791,-0.72492614556770396,0.068233345533459389,0.15046094635701382,0.61402395627802964,0.30414214332865908,0.26406032751358977,0.31082238321737393,0.036939937928330141,0.46995624921090184,0.11393827636218601,0.029482300323911016,0.57047501371549669,0.22580884484243011,0.12468835588183652,0.10600401885170997,0.66045282105375924,24.0
31,VA,1970,0.4494786280278401,0.40055000000000002,0.71689999999999998,0.020588296095956766,0.10052559445072239,0.0487495650667613,0.024741592098918169,0.85560382379365796,0.99792483454293279,0.025825304304485659,0.09400847577471369,0.022267598008251961,0.048864242657686852,0.0826,0.1329,0.1314,0.2241,0.0752,0.0,0.0981,0.1064,0.0908,0.1902,0.2122,0.1755,0.1466,0.2393,0.2953,0.57440675954250076,0.67352136290642073,0.69079260524284969,0.30796280783345109,0.71758697420220652,0.76509795508336542,0.47421218611604282,0.33385743385443167,0.59823554213236596,0.42110902654419685,0.40212614507407868,0.79212059346105046,0.19278064044550716,0.46209738832502745,0.37831192946786302,0.21722356460173942,0.47748060739136544,0.48619640712559131,0.25341430144849852,0.68189637489457366,0.81408024968341874,0.2461546749076228,0.15933503978055702,0.38201602396846662,0.18884060062030777,0.33488399875672709,0.90082158249275457,0.040003441526287799,0.2583250946762945,0.41717294190675103,10.0
32,WA,1970,0.573999208677799,-0.44135000000000002,-0.8407,-0.038497477807371061,-0.10130841604984253,0.084767332420020214,-0.043490373685497151,0.77620578910666749,0.96949342532591476,0.042504707289915546,0.1115116963441687,0.036720091384633585,0.080915684220380688,0.1403,0.1403,0.1016,0.5734,0.1045,0.0,0.2034,0.8164,0.1924,0.2034,0.8164,0.1924,0.8204,0.2548,0.727,0.54060924942850075,0.57269044307008288,0.75449827232047872,-0.42811871208614805,0.60649353629461322,0.69523917297939808,0.47163526725574501,-0.52645921463970236,0.5802071247799917,0.38515085582229758,-0.57127628826360666,0.72890560428357654,-0.28395718527794273,0.38113757327620329,-0.53874978771861681,0.22535152517677487,0.29938237081770441,0.63106884052963164,0.27290558326540137,0.42390749038714159,0.80853504613830141,0.18294563939641365,0.33115681644405143,0.36715249393096783,0.13910186282260986,0.42503615950674306,0.70470310238311518,0.07321950179949481,0.15480669978103165,0.57236717524157765,7.0
33,WV,1970,0.6315032318111545,-0.072650000000000006,0.038600000000000002,0.00045111112453406717,-0.17706824860526202,0.068600845419867801,-0.01645644812341145,0.36001380319905707,0.92735971424467245,0.040335469805138233,0.11646715255819572,0.041818680635452556,0.057320305367017724,0.049,0.097,0.0588,0.2579,0.008,0.0,0.276,0.2798,0.1153,0.4528,0.4937,0.2384,0.9231,0.3576,0.5853,0.32368164140560191,0.46072427541164201,0.6708557860260872,-0.1727919759961572,0.68311264173869479,0.81105887940376931,0.23488260554660484,-0.049034393768383151,0.3205802233736707,0.33511088062877276,-0.090561762935501236,0.43894700975144524,0.12503533635460226,0.37602057122655191,-0.29079570695197748,0.067341324704776093,0.20212862486897784,0.49444977490382996,0.20085807875577388,0.63305744598243474,0.89510224312586473,0.056967384720740574,0.19153346220332457,0.22685556586188299,0.12831040966743049,0.80245448473289516,0.48747997732058074,0.030106483723970012,0.21701182077916131,0.72889061526737475,4.0
34,WI,1970,0.5579720550488624,-0.54095000000000004,-0.78539999999999999,-0.047450729342177485,-0.044695831052699059,0.059148732780863772,-0.06533934795836463,0.60418093395943562,0.64821976125839342,0.033531841004994005,0.079152953466789119,0.023192788589936317,0.067922947395896924,0.0875,0.0875,0.1112,0.6988,0.0599,0.0,0.2898,0.9148,0.0912,0.2898,0.9148,0.0912,0.7072,0.2694,0.9022,0.50232746442403842,0.50317394823970607,0.74563315457574886,-0.54036058806560139,0.55792950294388033,0.50591521523442007,0.41016672901793161,-0.50950547832348314,0.49633659012192249,0.16883682683971149,-0.52585452407549127,0.70651441987013308,-0.39754664969683129,0.25546664480535314,-0.59940449603111934,0.17299682041563094,0.23796464089955227,0.59626889447562881,0.30333825620704941,0.3891864243772436,0.46863209596021221,0.14788346552201112,0.24842965771491771,0.27197226980123446,0.02932259485889039,0.25974516789710461,0.85457360601042065,0.13870185137170332,0.092679142387344496,0.45988198643614414,9.0
35,AL,1980,0.6304492499551406,-0.19475000000000001,-0.70379999999999998,-0.045973860476347959,0.021360532060291142,0.070337850819150338,-0.027408831012679827,0.45603534328320688,0.71729841189087418,0.045139789127358727,0.068886964619489691,0.028425441034887325,0.061869239910696726,0.1722,0.1722,0.2782,0.4463,0.0011,0.0,0.7029,0.844,0.3157,0.7029,0.844,0.3157,0.1997,0.5291,0.7018,0.1425028982055366,0.27746191921303237,0.53310539698132142,-0.31057008950080084,0.8122859839494706,0.64729995200061197,0.075657748550659154,-0.51886678254396534,0.11745600155227781,0.055908437894588117,-0.60929365868668317,0.20892939906160699,-0.12421122893160168,0.28408486125029769,-0.27944114026964967,0.01323174651942886,0.11984303275133168,0.2405229158189266,0.15638066526035932,1.3208740357719488,0.6965327962585659,0.035681812593617357,0.26793484853370708,0.003361419162952517,-0.0078342919812215573,0.42763151661522236,0.22449328355417464,0.023442509056469146,0.15854828089771536,0.17491042714131838,7.0
36,AZ,1980,0.3985112716142224,0.087550000000000003,0.60309999999999997,0.035411526621357603,0.075013008913391854,0.1061838385335091,-0.0070680806404195126,0.45834594533011852,0.74399310653678585,0.041259749279783285,0.07352444430559843,0.035251141076878947,0.081542932919858258,0.1853,0.1853,0.1582,0.2275,0.0629,0.0,0.2343,0.1959,0.3906,0.2343,0.1959,0.3906,0.1302,0.4323,0.4863,0.27765787459643176,0.44780311718716881,0.55629362360189094,0.19062310152578046,0.64487591314619441,0.68051452665088941,0.22146944271467842,0.42271139555514958,0.23828002542513008,0.17993264387176458,0.46996660795270362,0.42869203635267555,0.078848283606835504,0.1221925032652024,0.050112337327131454,0.055226791405431769,0.23853455903739629,0.32303947123375787,0.1398497663681979,0.56305586685368891,0.77694752368029951,0.079546419507586452,0.19096445108314397,0.076846450286261081,0.052177395239489228,0.28131134392305662,0.40407033284678739,0.027645856582949799,0.041771899371061252,0.27935120680640058,5.0
37,AR,1980,0.5622089187291734,-0.51419999999999999,-0.70950000000000002,-0.072469856657264978,-0.090311556030043261,0.12699029939215969,-0.1601261622518507,0.46563939052039011,0.47448104622452797,0.057593364182737576,0.10036804630190756,0.051279031503376718,0.17029389565097783,0.0084,0.0128,0.0215,0.702,0.014,0.0,0.0206,0.7183,0.0127,0.0873,0.8832,0.0296,0.8453,0.1057,0.857,0.63678391311971128,0.78155556719900399,0.71154879948505279,-0.53161756745135447,0.71656681817061418,0.74351030960525089,0.55944710396229447,-0.50997553314728772,0.56132943658210865,0.54573005375426897,-0.68227734472644108,0.8725472950474864,-0.30693560164311479,0.36403731959634811,-0.66538269211607137,0.24922201432446278,0.70059625878895415,0.507745451587156,0.32474458891627378,0.75274128990307432,0.58183791623103287,0.27411375211912786,0.25163422913544231,0.45217716554138826,0.34962523255612898,0.8643071615819975,2.3559806883395673,0.078391637490743488,0.29955620784835779,0.66990485010261602,4.0
38,CA,1980,0.5177314191613406,-4.2335500000000001,-4.3202999999999996,-0.080598449783086112,-0.069735764269172149,0.055118243073644102,-0.29298431484968185,0.86928416699966393,0.93973199350770331,0.017699898039722748,0.028035653390361664,0.010923199872269952,0.2076110196352903,0.0,0.0,0.0052,1.0,0.0,0.0,0.0052,1.0,0.0,0.0052,1.0,0.0,0.9948,0.0052,1.0,0.83558830653725202,0.28851817966734689,0.69551814008836432,-0.54369336705492077,0.33452458225311438,0.22739873413413886,0.55719241991569024,-0.48460446939427793,0.27985887575128843,0.11128287846650083,-0.56192321575836346,0.31812193003884864,-0.35166608051243481,0.039192148323862676,-0.24269795706046082,0.62191307318343747,0.057068517563809533,0.49920540012385411,0.25055230415701868,0.253854032503815,0.044583879202573812,0.27055544102492524,0.18938287317787683,0.14905608399737419,0.0055576420746334208,0.28598570912554794,0.15492331651462715,0.10424008585095047,0.030892151720265101,0.098141202517688514,45.0
39,CO,1980,0.4660163141897787,0.073550000000000004,0.093299999999999994,0.0068603512175815611,-0.022140360419833503,0.055900365031347404,0.014926964712492568,0.38971859791207791,0.37869440310769648,0.038118229280394607,0.090640063867961085,0.028631106814014824,0.064846804551865561,0.0019,0.0082,0.0256,0.1236,0.0077,0.0,0.0125,0.028,0.001,0.3584,0.4569,0.0594,0.6291,0.3586,0.4609,0.65215230321989726,0.7412385571812028,0.71726195402627946,0.19693151070896187,0.72123214612197939,0.6568794243719499,0.49796466323705291,0.24190937786778685,0.72020874499835519,0.53126398975645894,0.21980135146856722,0.8309672951020165,0.20725202317988856,0.50111452623022268,0.30937232277285054,0.22980948955625949,0.58325712702740107,0.53286801408509143,0.15582188573041758,0.70826395974310774,0.39400315591093571,0.22284071570317651,0.10796695588739753,0.46566026023455453,0.25125966026654062,0.46015153686186688,1.8830604166650602,0.040903854609175165,0.31634062979345756,0.39322634877031598,6.0
40,CT,1980,0.5067076733601598,-0.050700000000000002,-0.083799999999999999,-0.0015667480581293444,-0.0058556511608371317,0.06626396714180334,-0.012744859261163905,0.5796232451434562,0.63656742125888044,0.049951217303988354,0.11310956052020073,0.032462150813693143,0.10376704061299548,0.0045,0.0097,0.0151,0.2907,0.0111,0.0,0.0262,0.2307,0.0061,0.2472,0.4996,0.0417,0.5142,0.2499,0.4895,0.80977262553074181,0.82098250543906781,0.85171426553356844,-0.040312644356060835,0.78592549660674316,0.76721144171885747,0.69071382256753489,-0.048397072550722876,0.74453199248223467,0.70185125932461079,-0.01245522580496025,0.87658117675675784,-0.038971236892178948,0.66761250424412488,-0.098141303988707282,0.51280797836131864,0.86734850388382578,0.94202070985479724,0.24425941014069735,1.072011778972046,0.6936567884666428,0.4954090138991894,0.16734211655092621,0.80139512925941003,0.53465684470572339,0.57785382330626178,1.9919683498535166,0.10341946834711101,0.60633142258615425,0.42369125671672153,6.0
41,FL,1980,0.5290759919201066,-1.3263,-1.4917,-0.047520279079890176,-0.054835083625231769,0.05163250854529907,-0.098605629499982347,0.91540270166229087,0.97402565808004238,0.030571035845813128,0.05531539219835583,0.017995163725070783,0.093035620536932748,0.0354,0.0354,0.0848,0.8798,0.0244,0.0,0.1458,0.935,0.0403,0.1458,0.935,0.0403,0.8362,0.1397,0.9433,0.74406179454484278,0.65945162776372868,0.80139557085833657,-0.64310510195958304,0.60027292954155376,0.59993241714772128,0.60035616018287141,-0.58339171167919868,0.56489918177945375,0.39828689728850247,-0.63943292618646452,0.6915413836670451,-0.47721963056587297,0.34855799743317206,-0.5797601373008725,0.45855337644630378,0.45385179457005848,0.73270601647902689,0.4361012161540585,0.65863207250996303,0.52470983267729021,0.34606454351994032,0.33055173286855782,0.55583051132638639,0.17376753356943575,0.42466348282367972,0.95073964129803723,0.19713317643228626,0.25530336858711067,0.47011976062365296,19.0
42,GA,1980,0.6440564801667032,-0.36495,-0.70440000000000003,-0.02158533325884282,-0.093511681062088722,0.066152943452218227,-0.041405318880597008,0.5567472444919912,1.1237201229360758,0.029820963768767059,0.063522809674102093,0.029313128812344602,0.069142781973867112,0.1247,0.2039,0.1004,0.5803,0.0231,0.0,0.1601,0.5797,0.2011,0.2668,0.7646,0.316,0.9248,0.2192,0.7748,0.15071038461016456,0.24042825827315625,0.56235335595251612,-0.50564151930683654,0.73316167490648765,0.75651661075288523,0.068191375531504644,-0.46906475660925157,0.11218902235841025,0.060457643976621657,-0.57847224893544325,0.14368196313416759,-0.20777687894822708,0.36022545271747614,-0.48515610201120885,0.01486815539453617,0.058635589053554482,0.30189112019083464,0.23822452054034937,0.76263094432484779,0.83194699686731499,0.018718156778775918,0.22164470583833018,0.015981936063950819,-0.0049277320734364667,0.40877880932833416,0.040713373665858338,0.029719520403944114,0.12111175072000104,0.30780577376019902,10.0
43,IL,1980,0.5480573946242794,-0.70220000000000005,-0.90410000000000001,-0.02939504887943133,0.0018847202558848043,0.053810043286057603,-0.052020590267067165,0.90914675096019459,1.0971889410476372,0.032553832494988846,0.04969679475969907,0.013768741845576632,0.073565563527208042,0.0436,0.0758,0.2505,0.6885,0.0421,0.0,0.2848,0.6647,0.0476,0.3963,0.8193,0.1013,0.4856,0.3836,0.8164,0.67398930126034262,0.756606124098824,0.73473296900875673,-0.46752068197313024,0.69688740318337861,0.76599273860490802,0.48589358286596063,-0.42824142604401993,0.60512183938866293,0.40441564426104787,-0.49297234191403133,0.7941647931401441,-0.29503507189465145,0.36944964275600195,-0.48043227556589313,0.32366026715691287,0.61996666671598932,0.56457759820855125,0.28667643870989645,0.82578140639034792,0.8081812964578946,0.18983422370018058,0.20985293665656204,0.53651979378505121,0.18012409461582202,0.32675014855819184,1.2165221496561041,0.10006698576826217,0.24644212192076498,0.33436989030198916,22.0
44,IN,1980,0.5080898896736354,-0.34865000000000002,-0.377,-0.013226170399656446,-0.038304897182180997,0.047382060992424896,-0.026255676216602308,0.79106305410855682,0.912663297952505,0.028821609152463391,0.090488491688479417,0.020148108715567131,0.063687467841769443,0.0166,0.0345,0.0378,0.5081,0.0267,0.0,0.0557,0.4278,0.0204,0.1943,0.6741,0.0778,0.6592,0.1977,0.6793,0.81231099931778172,0.80827030702242597,0.8646060907469576,-0.38653658148647463,0.76154318750287586,0.78224120828214938,0.70960329653509768,-0.35789878393612212,0.7254997836858802,0.68798401622264316,-0.38271869212425796,0.86765452569951318,-0.33131872647006577,0.64289474365382138,-0.3978092380105247,0.56170794992246453,0.86210829715845461,1.081714904060024,0.2591189753799964,0.99137590340269677,0.82065685315664993,0.60164084487813296,0.19017402099383746,0.79647464679395041,0.51580930839664796,0.32598664645748054,1.7913623470591529,0.14959263437689796,0.55203596401544552,0.31610984113265139,10.0
45,IA,1980,0.4812859146837594,0.38900000000000001,0.44400000000000001,0.023587698831648948,0.073683369232361379,0.074438955053539216,0.056519256980729259,0.81467500853834574,0.91079468306280198,0.047938285946265105,0.14469028684591692,0.03692535797933192,0.12577710182935578,0.0085,0.0157,0.0255,0.1953,0.0155,0.0,0.0348,0.145,0.0098,0.1491,0.3032,0.0425,0.3051,0.159,0.3119,0.86043990716813767,0.84467150623363463,0.88847011894981309,0.30284755628962645,0.77822526532273817,0.80630191986757094,0.78792886321121736,0.30073059018387183,0.73625025454733339,0.7478180534664689,0.31036582430571341,0.85608708988530458,0.24365189769473658,0.67020246208604628,0.39150371747779522,0.6928091248950875,1.0325627265055244,1.2462202880366615,0.37972443820357943,1.1577682160516272,0.89513685965226231,0.81278235894787554,0.26603749321522174,0.92270747647632756,0.66589575711721227,0.63653638329249118,2.0393297257745058,0.18527244776949608,0.72263643584327597,0.53408589956824615,6.0
